**********************************
LOGGING TIME: 20201021_161648
CLIENT IP: 192.168.137.1
USERNAME: izazuhur
OS: Windows 10
*********************Neutral database**********************************
MM, 203, 0, 1602022801361
MM, 44, 22, 633
MM, 39, 15, 0
MM, 32, 8, 16
MM, 18, 2, 0
MM, 154, 24, 21
MM, 139, 14, 16
MM, 128, 8, 0
MM, 102, 4, 15699
MM, 124, 15, 15
MM, 14, 1, 22
MM, 33, 12, 0
MM, 62, 26, 16
MC, 1, 6006
MM, 124, 0, 29872
MM, 123, 1, 8
MM, 122, 4, 7
MM, 119, 7, 9
MM, 114, 13, 8
MM, 110, 27, 8
MM, 104, 37, 7
MM, 96, 49, 9
MM, 93, 52, 8
MM, 92, 54, 7
MM, 89, 57, 9
MM, 86, 60, 8
MM, 83, 63, 8
MM, 30, 0, 80
MM, 29, 1, 7
MM, 29, 2, 8
MM, 29, 4, 8
MM, 29, 3, 80
MM, 29, 2, 8
MM, 29, 1, 8
MM, 29, 0, 10
MM, 74, 63, 64
MM, 74, 62, 6
MM, 74, 59, 8
MM, 74, 55, 8
MM, 74, 51, 8
MM, 74, 48, 8
MM, 74, 44, 8
MM, 74, 43, 8
MM, 74, 42, 8
MM, 74, 41, 8
MM, 74, 39, 8
MM, 74, 37, 9
MM, 74, 36, 79
MM, 74, 41, 192
MM, 73, 44, 8
MM, 73, 48, 8
MM, 73, 52, 8
MM, 73, 57, 9
MM, 73, 62, 7
MM, 23, 0, 17
MM, 19, 9, 8
MM, 16, 18, 8
MM, 14, 22, 16
MM, 13, 25, 2
MM, 10, 28, 5
MM, 8, 31, 8
MM, 3, 31, 233
MM, 4, 29, 8
MM, 4, 28, 8
MM, 5, 26, 8
MM, 6, 23, 8
MM, 7, 22, 8
MM, 7, 20, 8
MM, 9, 20, 9
MM, 10, 18, 7
MM, 10, 17, 7
MM, 11, 17, 8
MC, 1, 256
MM, 12, 17, 8
MM, 13, 17, 16
MM, 14, 17, 8
MM, 17, 17, 17
MM, 19, 19, 8
MM, 20, 19, 8
MM, 23, 19, 8
MM, 27, 18, 8
MM, 32, 18, 8
MM, 36, 18, 8
MM, 38, 18, 8
MM, 43, 19, 8
MM, 0, 19, 15
MM, 4, 19, 9
MM, 6, 19, 8
MM, 9, 19, 8
MM, 10, 19, 8
MM, 11, 19, 8
MM, 12, 19, 8
MM, 14, 19, 16
MM, 15, 19, 95
MM, 16, 19, 17
MM, 17, 19, 8
MC, 1, 168
MM, 18, 19, 16
MM, 21, 20, 16
MM, 27, 23, 7
MM, 36, 27, 8
MM, 5, 7, 72
MM, 12, 12, 8
MM, 16, 15, 8
MM, 21, 20, 8
MM, 28, 23, 8
MM, 32, 26, 9
MM, 39, 31, 7
MM, 5, 1, 24
MM, 8, 2, 8
MM, 14, 5, 9
MM, 19, 8, 8
MM, 25, 11, 8
MM, 30, 14, 9
MM, 33, 16, 7
MM, 35, 17, 8
MM, 36, 17, 8
MM, 39, 18, 7
MM, 40, 18, 8
MM, 41, 18, 8
MM, 42, 20, 8
MM, 43, 21, 8
MM, 1, 23, 48
MM, 3, 23, 9
MM, 4, 24, 7
MM, 5, 24, 8
MM, 8, 26, 8
MM, 9, 26, 9
MM, 12, 26, 7
MM, 14, 27, 8
MM, 19, 27, 8
MM, 21, 27, 8
MM, 25, 27, 8
MM, 30, 27, 8
MM, 36, 27, 8
MM, 42, 26, 8
MM, 0, 25, 25
MM, 1, 24, 8
MM, 156, 26, 687
MC, 1, 241
MM, 156, 25, 8
MM, 159, 23, 8
MM, 160, 19, 8
MM, 162, 15, 8
MM, 166, 10, 8
MM, 171, 5, 8
MM, 172, 1, 8
MM, 40, 28, 23
MM, 3, 7, 25
MM, 8, 4, 7
MM, 11, 28, 25
MM, 14, 24, 8
MM, 16, 22, 8
MM, 18, 18, 8
MM, 20, 17, 8
MM, 20, 14, 8
MM, 22, 13, 8
MM, 23, 10, 8
MM, 23, 9, 8
MM, 23, 8, 8
MM, 23, 6, 8
MM, 24, 5, 16
MM, 24, 4, 8
MM, 25, 2, 16
MM, 26, 1, 16
MM, 26, 0, 7
MM, 0, 24, 40
MM, 2, 23, 8
MM, 3, 22, 8
MM, 4, 21, 8
MM, 5, 20, 8
MM, 6, 19, 40
MM, 7, 19, 17
MM, 8, 19, 8
MM, 10, 19, 7
MM, 11, 19, 17
MM, 12, 20, 8
MM, 13, 20, 8
MM, 13, 21, 8
MM, 14, 21, 9
MM, 17, 22, 6
MM, 18, 23, 8
MM, 20, 23, 8
MM, 21, 23, 8
MM, 24, 23, 8
MM, 25, 23, 25
MC, 1, 240
MM, 24, 25, 16
MM, 22, 27, 8
MM, 21, 27, 9
MM, 17, 28, 7
MM, 16, 31, 7
MM, 40, 3, 32
MM, 37, 8, 8
MM, 32, 11, 8
MM, 30, 14, 8
MM, 28, 14, 8
MM, 27, 15, 9
MM, 26, 16, 7
MM, 26, 17, 8
