********************************************************************************
LOGGING TIME: 20201021_162009
CLIENT IP: 192.168.137.1
USERNAME: izazuhur
OS: Windows 10
**********************************Emotional database********************************************************************************
MM, 615, 600, 1602022801807
MM, 34, 29, 16
MM, 31, 26, 10
MM, 30, 25, 7
MM, 28, 22, 11
MM, 26, 21, 4
MM, 22, 19, 9
MM, 21, 16, 7
MM, 18, 14, 10
MM, 15, 12, 7
MM, 13, 9, 8
MM, 8, 4, 8
MM, 5, 1, 8
MM, 576, 563, 8
MM, 571, 559, 8
MM, 25, 28, 8
MM, 21, 23, 8
MM, 16, 19, 8
MM, 13, 12, 8
MM, 5, 2, 8
MM, 543, 526, 8
MM, 539, 521, 8
MM, 536, 517, 8
MM, 531, 512, 8
MM, 271, 87, 8
MM, 268, 85, 8
MM, 265, 82, 8
MM, 262, 79, 8
MM, 259, 78, 8
MM, 257, 76, 9
MM, 254, 75, 7
MM, 251, 73, 8
MM, 250, 73, 8
MM, 249, 73, 8
MM, 248, 73, 8
MM, 247, 72, 64
MM, 245, 72, 8
MM, 244, 71, 7
MM, 242, 70, 16
MM, 241, 69, 8
MM, 238, 67, 8
MM, 235, 66, 8
MM, 234, 65, 9
MM, 233, 62, 7
MM, 228, 59, 9
MM, 225, 55, 8
MM, 223, 51, 8
MM, 216, 44, 8
MM, 213, 39, 8
MM, 210, 35, 7
MM, 205, 26, 9
MM, 195, 16, 7
MM, 187, 4, 9
MM, 433, 412, 8
MM, 427, 403, 8
MM, 419, 391, 7
MM, 411, 381, 9
MM, 152, 81, 8
MM, 146, 72, 8
MM, 143, 65, 7
MM, 140, 61, 9
MM, 138, 54, 9
MM, 137, 50, 6
MM, 134, 44, 9
MM, 134, 41, 8
MM, 132, 37, 8
MM, 131, 32, 8
MM, 129, 26, 8
MM, 128, 22, 8
MM, 126, 16, 8
MM, 125, 13, 8
MM, 123, 10, 8
MM, 123, 8, 8
MM, 120, 5, 8
MM, 120, 2, 8
MM, 120, 0, 8
MM, 375, 290, 8
MM, 374, 287, 8
MM, 374, 284, 8
MM, 374, 280, 8
MM, 373, 276, 8
MM, 371, 271, 8
MM, 371, 267, 8
MM, 370, 263, 8
MM, 368, 257, 8
MM, 360, 174, 80
MM, 360, 168, 8
MM, 358, 160, 8
MM, 358, 156, 8
MM, 358, 150, 7
MM, 358, 145, 9
MM, 358, 144, 7
MM, 358, 142, 8
MM, 358, 139, 9
MM, 358, 137, 7
MM, 360, 132, 21
MM, 360, 128, 1
MM, 361, 125, 3
MM, 361, 123, 8
MM, 361, 120, 8
MM, 361, 119, 8
MM, 361, 118, 16
MM, 361, 117, 8
MM, 360, 116, 7
MM, 359, 116, 9
MM, 357, 116, 15
MM, 356, 116, 16
MM, 358, 116, 128
MM, 362, 116, 8
MM, 366, 114, 8
MM, 371, 114, 8
MM, 375, 114, 8
MM, 379, 114, 8
MM, 383, 114, 9
MM, 389, 114, 8
MM, 397, 114, 8
MM, 436, 120, 759
MM, 433, 125, 9
MM, 431, 131, 20
MM, 427, 135, 2
MM, 421, 142, 2
MM, 420, 151, 8
MM, 415, 156, 8
MM, 410, 160, 8
MM, 405, 170, 8
MM, 401, 176, 8
MM, 368, 254, 129
MM, 366, 258, 6
MM, 365, 261, 9
MM, 364, 265, 7
MM, 362, 268, 9
MM, 361, 274, 8
MM, 361, 278, 8
MM, 356, 281, 8
MM, 355, 284, 8
MM, 353, 288, 8
MM, 96, 2, 8
MM, 93, 6, 8
MM, 91, 11, 8
MM, 90, 15, 8
MM, 90, 21, 8
MM, 90, 25, 8
MM, 90, 28, 8
MM, 90, 29, 8
MM, 90, 30, 8
MC, 1, 312
MM, 89, 30, 22280
MM, 88, 29, 8
MM, 87, 28, 8
MM, 84, 26, 8
MM, 81, 24, 8
MM, 77, 19, 9
MM, 72, 18, 8
MM, 68, 18, 9
MM, 64, 18, 6
MM, 61, 18, 8
MM, 58, 19, 8
MM, 58, 22, 9
MM, 57, 25, 7
MM, 57, 27, 7
MM, 56, 30, 9
MM, 56, 34, 8
MM, 56, 42, 7
MM, 56, 48, 8
MM, 56, 61, 9
MM, 56, 71, 8
MM, 54, 80, 8
MM, 310, 377, 8
MM, 310, 385, 8
MM, 310, 391, 8
MM, 312, 402, 8
MM, 312, 412, 8
MM, 56, 6, 8
MM, 56, 17, 8
MM, 58, 28, 8
MM, 60, 42, 24
MM, 62, 66, 3
MM, 66, 78, 5
MM, 69, 87, 8
MM, 330, 512, 8
MM, 335, 516, 8
MM, 339, 519, 8
MM, 340, 520, 9
MM, 341, 520, 7
MM, 341, 519, 40
MM, 341, 517, 8
MM, 343, 512, 8
MM, 343, 510, 8
MM, 88, 85, 8
MM, 88, 81, 8
MM, 90, 80, 10
MM, 90, 77, 6
MM, 91, 76, 8
MM, 92, 74, 8
MM, 92, 73, 8
MM, 93, 71, 8
MM, 94, 70, 8
MM, 94, 69, 8
MM, 94, 68, 8
MM, 95, 67, 8
MM, 95, 65, 17
MM, 97, 63, 15
MM, 97, 62, 16
MM, 98, 62, 8
MM, 97, 60, 8
MM, 97, 59, 32
MC, 1, 225
MM, 98, 59, 543
MM, 100, 59, 8
MM, 104, 59, 8
MM, 110, 59, 25
MM, 134, 60, 2
MM, 153, 62, 5
MM, 167, 64, 8
MM, 181, 68, 8
MM, 192, 70, 8
MM, 199, 73, 7
MM, 205, 74, 8
MM, 206, 76, 8
MM, 208, 78, 9
MM, 208, 79, 8
MM, 208, 82, 8
MM, 207, 83, 8
MM, 206, 88, 7
MM, 461, 513, 9
MM, 459, 519, 8
MM, 459, 525, 8
MM, 458, 531, 8
MM, 456, 535, 8
MM, 455, 540, 7
MM, 34, 16, 8
MM, 34, 19, 8
MM, 34, 21, 9
MM, 31, 24, 8
MM, 30, 27, 8
MM, 29, 29, 8
MM, 448, 562, 8
MM, 448, 564, 8
MM, 28, 0, 8
MM, 28, 2, 8
MM, 28, 3, 8
MM, 28, 4, 8
MM, 29, 4, 23
MM, 29, 5, 8
MM, 30, 5, 26
MM, 31, 5, 8
MM, 455, 570, 7
MM, 0, 3, 8
MM, 9, 1, 8
MM, 479, 564, 8
MM, 490, 562, 8
MM, 499, 559, 8
MM, 510, 559, 8
MM, 514, 559, 8
MM, 518, 559, 8
MM, 21, 29, 8
MM, 23, 29, 8
MM, 29, 29, 8
MM, 539, 557, 8
MM, 7, 29, 8
MM, 18, 29, 8
MM, 29, 29, 8
MM, 583, 558, 8
MM, 5, 30, 8
MM, 11, 30, 8
MM, 599, 560, 9
MM, 601, 560, 7
MM, 602, 560, 8
MM, 602, 561, 64
MM, 602, 562, 16
MM, 602, 563, 16
MM, 602, 564, 7
MM, 27, 0, 9
MM, 27, 1, 8
MM, 27, 3, 8
MM, 27, 5, 7
MM, 27, 6, 8
MM, 27, 7, 9
MM, 27, 8, 9
MM, 27, 10, 6
MM, 27, 11, 9
MM, 28, 12, 7
MM, 29, 13, 17
MM, 30, 14, 7
MM, 31, 15, 8
MM, 32, 15, 9
MM, 34, 15, 15
MM, 610, 580, 9
MM, 611, 580, 8
MM, 612, 580, 8
MM, 613, 580, 8
MM, 614, 580, 24
MM, 614, 579, 25
MM, 615, 579, 15
MM, 0, 14, 16
MM, 2, 14, 8
MM, 3, 14, 8
MM, 4, 14, 8
MM, 5, 14, 8
MM, 6, 14, 16
MM, 6, 13, 104
MM, 7, 13, 33
MC, 1, 175
MM, 6, 15, 24
MM, 3, 20, 8
MM, 0, 26, 8
MM, 616, 600, 8
MM, 26, 9, 8
MM, 22, 18, 8
MM, 17, 25, 8
MM, 12, 30, 8
MM, 596, 635, 8
MM, 596, 636, 8
MM, 594, 637, 9
MM, 593, 637, 79
MM, 592, 637, 32
MM, 591, 637, 16
MM, 591, 638, 8
MM, 14, 0, 8
MM, 11, 2, 8
MM, 8, 4, 8
MM, 4, 6, 8
MM, 572, 648, 8
MM, 34, 12, 8
MM, 27, 15, 8
MM, 23, 15, 8
MM, 20, 18, 8
MM, 18, 18, 8
MM, 17, 19, 8
