********************************************************************************
LOGGING TIME: 20201019_140414
CLIENT IP: 192.168.137.1
USERNAME: izazuhur
OS: Windows 10
**********************************Emotional database********************************************************************************
MM, 30, 7, 1602022801828
MM, 620, 540, 16
MM, 604, 517, 8
MM, 335, 75, 8
MM, 309, 43, 9
MM, 276, 8, 7
MM, 496, 392, 8
MM, 209, 70, 8
MM, 182, 40, 8
MM, 161, 19, 8
MM, 154, 12, 8
MM, 147, 5, 9
MM, 142, 0, 7
MM, 395, 288, 8
MM, 393, 286, 9
MM, 391, 284, 7
MM, 390, 282, 9
MM, 389, 281, 7
MM, 388, 281, 9
MM, 387, 281, 7
MM, 387, 280, 8
MM, 386, 278, 8
MM, 386, 279, 128
MM, 386, 278, 56
MM, 386, 276, 8
MM, 385, 272, 9
MM, 384, 266, 6
MM, 379, 259, 8
MM, 342, 177, 272
MM, 342, 169, 8
MM, 342, 163, 8
MM, 342, 155, 8
MM, 342, 149, 8
MM, 342, 143, 9
MM, 342, 138, 7
MM, 342, 136, 8
MM, 342, 135, 9
MM, 342, 134, 8
MM, 342, 132, 24
MM, 341, 131, 16
MM, 340, 130, 8
MM, 337, 129, 16
MM, 334, 128, 8
MM, 332, 126, 16
MM, 329, 125, 8
MM, 328, 125, 8
MM, 327, 125, 8
MM, 325, 124, 8
MM, 324, 124, 16
MM, 323, 123, 8
MM, 322, 121, 16
MM, 321, 121, 8
MM, 320, 121, 8
MM, 319, 120, 8
MM, 318, 120, 8
MM, 316, 120, 8
MM, 315, 119, 8
MM, 314, 119, 15
MM, 292, 119, 760
MM, 292, 125, 8
MM, 292, 133, 8
MM, 294, 140, 8
MM, 294, 148, 8
MM, 294, 154, 8
MM, 294, 160, 8
MM, 295, 166, 8
MM, 295, 172, 8
MM, 314, 256, 64
MM, 314, 261, 9
MM, 315, 265, 8
MM, 315, 271, 8
MM, 319, 279, 8
MM, 320, 284, 8
MM, 320, 290, 8
MM, 66, 5, 8
MM, 66, 9, 8
MM, 66, 13, 8
MM, 67, 15, 8
MM, 67, 16, 8
MM, 67, 18, 8
MM, 67, 19, 159
MM, 67, 20, 8
MC, 1, 153
MM, 65, 20, 18896
MM, 64, 20, 7
MM, 63, 20, 17
MM, 62, 20, 7
MM, 65, 22, 25
MM, 66, 23, 8
MM, 68, 27, 7
MM, 70, 33, 9
MM, 70, 37, 8
MM, 70, 47, 7
MM, 72, 59, 8
MM, 72, 70, 8
MM, 72, 80, 9
MM, 328, 380, 7
MM, 328, 390, 9
MM, 328, 396, 8
MM, 328, 402, 8
MM, 328, 410, 8
MM, 328, 416, 8
MM, 73, 1, 8
MM, 73, 7, 7
MM, 73, 9, 9
MM, 73, 10, 8
MM, 73, 12, 8
MM, 73, 13, 8
MM, 73, 14, 152
MM, 73, 16, 16
MM, 73, 17, 7
MM, 73, 19, 9
MM, 73, 20, 9
MM, 73, 21, 7
MM, 73, 22, 8
MM, 73, 23, 8
MC, 1, 152
MM, 74, 24, 80
MM, 76, 25, 8
MM, 77, 27, 8
MM, 78, 29, 7
MM, 79, 30, 9
MM, 80, 33, 8
MM, 81, 34, 8
MM, 83, 36, 9
MM, 84, 39, 7
MM, 86, 43, 8
MM, 90, 48, 8
MM, 93, 51, 8
MM, 98, 56, 8
MM, 100, 56, 8
MM, 106, 59, 8
MM, 116, 62, 8
MM, 125, 66, 8
MM, 133, 68, 8
MM, 139, 68, 8
MM, 146, 73, 8
MM, 154, 74, 8
MM, 159, 77, 8
MM, 165, 81, 8
MM, 170, 84, 8
MM, 176, 87, 8
MM, 180, 87, 8
MM, 185, 88, 9
MM, 444, 511, 8
MM, 448, 512, 6
MM, 449, 512, 8
MM, 450, 514, 9
MM, 452, 514, 8
MM, 453, 515, 8
MM, 454, 515, 8
MM, 455, 515, 8
MM, 457, 515, 8
MM, 459, 516, 8
MM, 461, 517, 8
MM, 465, 519, 8
MM, 468, 520, 8
MM, 473, 521, 8
MM, 475, 524, 8
MM, 480, 527, 8
MM, 20, 2, 8
MM, 23, 5, 8
MM, 26, 8, 8
MM, 29, 9, 8
MM, 30, 10, 8
MM, 31, 11, 25
MM, 33, 14, 1
MM, 34, 15, 6
MM, 497, 543, 8
MM, 498, 543, 8
MM, 498, 544, 8
MM, 499, 544, 8
MM, 500, 544, 23
MM, 501, 544, 8
MM, 3, 16, 8
MM, 3, 17, 8
MM, 4, 17, 8
MM, 7, 17, 9
MM, 9, 17, 7
MM, 12, 19, 8
MM, 13, 19, 8
MM, 14, 19, 9
MM, 15, 21, 296
MM, 22, 26, 8
MM, 531, 559, 8
MM, 2, 2, 7
MM, 9, 9, 9
MM, 14, 13, 8
MM, 15, 16, 7
MM, 18, 19, 9
MM, 21, 20, 8
MM, 24, 22, 8
MM, 25, 22, 7
MM, 27, 22, 9
MM, 569, 588, 8
MM, 574, 588, 8
MM, 3, 25, 8
MM, 7, 25, 8
MM, 10, 26, 8
MM, 11, 27, 7
MM, 12, 27, 8
MM, 16, 28, 9
MM, 593, 596, 8
MM, 597, 599, 8
MM, 598, 600, 8
MM, 16, 2, 8
MM, 21, 7, 8
MM, 25, 12, 8
MM, 618, 619, 8
MM, 0, 21, 8
MM, 7, 25, 8
MM, 10, 28, 8
MM, 637, 633, 8
MM, 638, 634, 9
MM, 641, 634, 7
MM, 643, 635, 7
MM, 644, 636, 9
MM, 647, 636, 7
MM, 30, 0, 8
MM, 652, 640, 8
MM, 654, 642, 9
MM, 656, 644, 8
MM, 0, 8, 7
MM, 2, 9, 8
MM, 3, 12, 9
MM, 4, 14, 8
MM, 5, 15, 8
MM, 7, 17, 8
MM, 7, 18, 8
MM, 8, 19, 7
MM, 8, 20, 8
MM, 8, 21, 16
MM, 9, 21, 10
MM, 9, 22, 24
MM, 10, 22, 47
MM, 11, 22, 17
MC, 1, 183
MM, 10, 22, 24
MM, 9, 22, 8
MM, 6, 22, 9
MM, 5, 22, 7
MM, 1, 22, 8
MM, 654, 661, 7
MM, 28, 22, 8
MM, 22, 22, 8
MM, 14, 22, 9
MM, 8, 22, 9
MM, 2, 22, 6
MM, 614, 661, 8
MM, 34, 22, 9
MM, 30, 22, 8
MM, 26, 24, 8
MM, 23, 24, 7
MM, 21, 25, 8
MM, 19, 26, 9
MM, 15, 28, 7
MM, 13, 28, 9
MM, 9, 29, 8
MM, 577, 670, 8
MM, 571, 671, 7
MM, 567, 671, 9
MM, 561, 671, 8
MM, 553, 671, 8
